dataset,duration,neighbours,max_no_improv,max_no_improv_ls,iterations,best_iteration,initial_costs,initial_distance,best_costs,best_distance
skas_12s,11.816240197,1..23,200,50,313,106,93304.479655827,3344.7888269337764,38926.79766825356,1564.4955753959218
skas_12s+,11.816240197,1..23,200,50,313,106,100062.8599573389,3582.001125436156,53529.632562137296,2138.133150583738
skas_12s,13.566479107,1..23,200,50,369,162,56138.29934874522,2169.4205318354984,36643.12824980851,1591.093471469202
skas_12s+,13.566479107,1..23,200,50,369,162,64378.89368164318,2453.824940582041,51957.93878215349,2218.692535178761
skas_12s,37.659874815,1..23,200,50,1012,805,109000.05272545865,4136.89776764254,36336.14959137581,1499.788740499715
skas_12s+,37.659874815,1..23,200,50,1012,805,118621.53672269898,4500.4929093907995,48483.94901464352,1951.8410082635778
skas_12s,12.217191306,1..23,200,50,325,118,65839.48502273764,2540.8074872943416,38324.23959681564,1558.636523740703
skas_12s+,12.217191306,1..23,200,50,325,118,73185.41284664639,2789.7310593679354,50719.78429816795,2088.7505085767966
skas_12s,13.974435926,1..23,200,50,375,168,48869.957858681286,1882.1774701602835,38379.282619649406,1608.4025639920005
skas_12s+,13.974435926,1..23,200,50,375,168,56103.25210407219,2147.6555147138465,50068.360409033165,2054.7133246780154
skas_12s,25.263647968,1..23,200,50,671,464,62126.70231330524,2316.938361212494,36771.16310489551,1565.6530980116036
skas_12s+,25.263647968,1..23,200,50,671,464,70183.90949383468,2650.4414361017134,50291.01119692242,2127.748937510678
skas_12s,10.024556192,1..23,200,50,260,53,68730.7515102431,2518.3679533025397,37739.90707961096,1562.0731520968804
skas_12s+,10.024556192,1..23,200,50,260,53,77672.80896519299,2934.966278023287,51343.61353462436,2066.4980193433435
skas_12s,14.491992092,1..23,200,50,384,177,110670.83459598426,3752.4351243974784,39636.96047607043,1607.8477943957225
skas_12s+,14.491992092,1..23,200,50,384,177,125627.75397861902,4253.715222210224,50526.04803058181,2055.1401407147496
skas_12s,14.390811663,1..23,200,50,375,168,77642.31019118716,2857.3507563385833,36708.508287022334,1578.5364608404122
skas_12s+,14.390811663,1..23,200,50,375,168,84673.94688040727,3114.696187851409,47297.75926196807,1990.072034187456
skas_12s,16.179020688,1..23,200,50,429,222,78142.60547610036,2742.834924254217,38307.255332959794,1606.1423926163511
skas_12s+,16.179020688,1..23,200,50,429,222,83329.22696473998,2989.287634263197,55585.52540209862,2306.695616683169
